Country,city,lat,lng
Azerbaijan,Tovuz,40.9922,45.6289
Azerbaijan,Gəncə,40.685,46.35
Azerbaijan,Qobustan,40.5336,48.9282
Azerbaijan,Xankəndi,39.8156,46.752
Azerbaijan,Naxçıvan,39.2092,45.4122
Azerbaijan,Göyçay,40.6534,47.7406
Azerbaijan,Xızı,40.9085,49.0748
Azerbaijan,Şahbuz,39.4072,45.5739
Bahrain,Manama,26.2361,50.5831
Bangladesh,Rangpur,25.75,89.28
Bangladesh,Jamālpur,24.9004,89.95
Bangladesh,Jessore,23.1704,89.2
Bangladesh,Sylhet,24.9036,91.8736
Bangladesh,Nawābganj,24.5804,88.35
Bangladesh,Pābna,24.0004,89.25
Bangladesh,Rājshāhi,24.375,88.605
Bangladesh,Mymensingh,24.7504,90.38
Bangladesh,Nārāyanganj,23.6204,90.5
Bangladesh,Tāngāil,24.25,89.92
Bangladesh,Barisāl,22.7004,90.375
Bangladesh,Khulna,22.84,89.56
Bangladesh,Comilla,23.4704,91.17
Bangladesh,Saidpur,25.8004,89
Bangladesh,Dhaka,23.7231,90.4086
Bangladesh,Chittagong,22.33,91.8
Barbados,Bridgetown,13.102,-59.6165
Belarus,Baranavichy,53.1368,26.0134
Belarus,Lida,53.8885,25.2846
Belarus,Minsk,53.9,27.5666
Belarus,Horad Barysaw,54.226,28.4922
Belarus,Vitsyebsk,55.1887,30.1853
Belarus,Brest,52.1,23.7
Belarus,Pinsk,52.1279,26.0941
Belarus,Polatsk,55.4894,28.786
Belarus,Maladzyechna,54.3188,26.8653
Belarus,Homyel’,52.43,31
Belarus,Babruysk,53.1266,29.1928
Belarus,Mazyr,52.046,29.2722
Belarus,Orsha,54.5153,30.4215
Belarus,Mahilyow,53.8985,30.3247
Belarus,Hrodna,53.6779,23.8341
Belgium,Arlon,49.6833,5.8167
Belgium,Hasselt,50.964,5.484
Belgium,Gent,51.03,3.7
Belgium,Namur,50.4704,4.87
Belgium,Mons,50.446,3.939
Belgium,Liège,50.63,5.58
Belgium,Brussels,50.8333,4.3333
Belgium,Charleroi,50.4204,4.45
Belgium,Bruges,51.2204,3.23
Belgium,Antwerp,51.2204,4.415
Belize,Belize City,17.4987,-88.1884
Belize,Punta Gorda,16.1003,-88.81
Belize,San Ignacio,17.156,-89.061
Belize,Dangriga,16.97,-88.22
Belize,Orange Walk,18.0904,-88.56
Belize,Belmopan,17.252,-88.7671
Belize,Corozal,18.398,-88.388
Benin,Dogbo,6.8167,1.7833
Benin,Kandi,11.1304,2.94
Benin,Ouidah,6.3604,2.09
Benin,Sakété,6.7362,2.6587
Benin,Savalou,7.9281,1.9756
Benin,Abomey,7.1904,1.99
Benin,Natitingou,10.3204,1.39
Benin,Djougou,9.7004,1.68
Benin,Lokossa,6.615,1.715
Benin,Cotonou,6.4,2.52
Benin,Parakou,9.34,2.62
Benin,Porto-Novo,6.4833,2.6166
Bermuda,Hamilton,32.2942,-64.7839
Bhutan,Haa,27.3685,89.2918
Bhutan,Thimphu,27.473,89.639
Bhutan,Mongar,27.2747,91.2396
Bhutan,Samdrup Jongkhar,26.8007,91.5052
Bhutan,Pemagatshel,27.038,91.4031
Bhutan,Punakha,27.6333,89.8333
Bhutan,Trashi Yangtse,27.6116,91.498
Bhutan,Samtse,26.899,89.0995
Bhutan,Tsimasham,27.0989,89.536
Bhutan,Trongsa,27.5026,90.5072
Bhutan,Zhemgang,27.2169,90.6579
Bhutan,Lhuentse,27.6679,91.1839
Bhutan,Tsirang,27.0219,90.1229
Bhutan,Jakar,27.5492,90.7525
Bhutan,Paro,27.3833,89.5167
Bhutan,Gasa,27.9067,89.7304
Bhutan,Trashigang,27.3331,91.5542
Bhutan,Sarpang,26.8639,90.2674
Bhutan,Daga,27.0753,89.8769
Bhutan,Wangdue Phodrang,27.4333,89.9167
Bolivia,Roboré,-18.3295,-59.76
Bolivia,Cobija,-11.0333,-68.7333
Bolivia,Santa Ana de Yacuma,-13.76,-65.58
Bolivia,Riberalta,-10.983,-66.1
Bolivia,Montero,-17.3496,-63.26
Bolivia,Rurrenabaque,-14.46,-67.56
Bolivia,Tarija,-21.5167,-64.75
Bolivia,Guayaramerín,-10.83,-65.41
Bolivia,San Rafael,-16.7795,-60.68
Bolivia,Potosí,-19.5696,-65.75
Bolivia,Charaña,-17.5996,-69.4666
Bolivia,La Paz,-16.498,-68.15
Bolivia,Quillacollo,-17.4,-66.28
Bolivia,Portachuelo,-17.36,-63.4
Bolivia,Villazón,-22.0796,-65.6
Bolivia,Llica,-19.8496,-68.25
Bolivia,Uyuni,-20.46,-66.83
Bolivia,Santa Cruz,-17.7539,-63.226
Bolivia,Puerto Quijarro,-17.7796,-57.77
Bolivia,Sabaya,-19.0163,-68.3833
Bolivia,Sicasica,-17.33,-67.73
Bolivia,Oruro,-17.98,-67.13
Bolivia,Trinidad,-14.8334,-64.9
Bolivia,Cuevo,-20.45,-63.53
Bolivia,Bermejo,-22.7296,-64.35
Bolivia,Puerto Acosta,-15.4996,-69.1667
Bolivia,Padilla,-19.2996,-64.31
Bolivia,Aiquile,-18.1895,-65.18
Bolivia,Villa Martín Colchak,-20.7666,-67.7833
Bolivia,Puerto Suárez,-18.9496,-57.85
Bolivia,Uncia,-18.47,-66.57
Bolivia,San Matías,-16.36,-58.42
Bolivia,San Carlos,-17.4,-63.73
Bolivia,Camargo,-20.6396,-65.21
Bolivia,Camiri,-20.05,-63.52
Bolivia,San José de Chiquitos,-17.85,-60.78
Bolivia,Challapata,-18.8996,-66.78
Bolivia,Villamontes,-21.2496,-63.5
Bolivia,Achacachi,-16.0833,-68.6666
Bolivia,Betanzos,-19.56,-65.45
Bolivia,San Ramón,-13.2896,-64.71
Bolivia,Puerto Heath,-12.4996,-68.6666
Bolivia,Quime,-16.98,-67.22
Bolivia,Puerto Villarroel,-16.87,-64.78
Bolivia,Tarabuco,-19.18,-64.9199
Bolivia,Coroico,-16.1896,-67.72
Bolivia,Apolo,-14.7196,-68.42
Bolivia,Corocoro,-17.1696,-68.45
Bolivia,Llallagua,-18.42,-66.64
Bolivia,Tupiza,-21.4396,-65.72
Bolivia,San Javier,-16.2896,-62.5
Bolivia,Baures,-13.58,-63.5801
Bolivia,Vallegrande,-18.4896,-64.11
Bolivia,Cliza,-17.59,-65.93
Bolivia,Sucre,-19.041,-65.2595
Bolivia,Reyes,-14.3096,-67.37
Bolivia,Charagua,-19.7996,-63.22
Bolivia,San Borja,-14.8196,-66.85
Bolivia,Piso Firme,-13.683,-61.8666
Bolivia,Santa Cruz de la Sierra,-17.8,-63.1667
Bolivia,Cochabamba,-17.41,-66.17
Bolivia,San Ignacio de Velasco,-16.3696,-60.96
Bolivia,Sorata,-15.79,-68.6601
Bolivia,Magdalena,-13.2601,-64.0528
Bolivia,Entre Ríos,-21.53,-64.19
Bolivia,Samaipata,-18.18,-63.77
Bolivia,Ascensión,-15.6996,-63.08
Bolivia,San Lorenzo,-21.4799,-64.77
Bolivia,Punata,-17.55,-65.84
Bolivia,Viacha,-16.65,-68.3
Bosnia and Herzegovina,Banja Luka,44.7804,17.18
Bosnia and Herzegovina,Zenica,44.22,17.92
Bosnia and Herzegovina,Sarajevo,43.85,18.383
Bosnia and Herzegovina,Prijedor,44.9804,16.7
Bosnia and Herzegovina,Brčko,44.87,18.8101
Bosnia and Herzegovina,Mostar,43.3505,17.82
Bosnia And Herzegovina,Tuzla,44.5505,18.68
Botswana,Muhembo,-18.2996,21.8
Botswana,Lokwabe,-24.1696,21.83
Botswana,Tsau,-20.1596,22.46
Botswana,Lobatse,-25.2196,25.68
Botswana,Lehututu,-23.9696,21.87
Botswana,Ramotswa,-24.8716,25.8699
Botswana,Kanye,-24.9696,25.34
Botswana,Molepolole,-24.4,25.51
Botswana,Nokaneng,-19.6696,22.27
Botswana,Maun,-19.9896,23.42
Botswana,Tshabong,-26.0095,22.4
Botswana,Mochudi,-24.377,26.152
Botswana,Masunga,-20.6245,27.4488
Botswana,Selibe Phikwe,-21.9758,27.8347
Botswana,Sowa Town,-20.5636,26.2244
Botswana,Kasane,-17.8096,25.15
Botswana,Ghanzi,-21.6996,21.64
Botswana,Mahalapye,-23.1,26.82
Botswana,Francistown,-21.17,27.5
Botswana,Palapye,-22.5596,27.13
Botswana,Nata,-20.2095,26.19
Botswana,Gaborone,-24.6463,25.9119
Botswana,Mopipi,-21.1795,24.88
Botswana,Serowe,-22.39,26.71
Botswana,Jwaneng,-24.6017,24.7281
Brazil,Araxá,-19.5796,-46.95
Brazil,Tupã,-21.93,-50.52
Brazil,Itapeva,-23.9796,-48.88
Brazil,Franca,-20.53,-47.39
Brazil,Valença,-13.3596,-39.08
Brazil,Ituiutaba,-18.97,-49.46
Brazil,Paulo Afonso,-9.3307,-38.2657
Brazil,Itabuna,-14.7896,-39.28
Brazil,Codó,-4.4796,-43.88
Brazil,Penápolis,-21.41,-50.08
Brazil,Breves,-1.68,-50.49
Brazil,Concórdia,-27.23,-52.03
Brazil,Imperatriz,-5.52,-47.49
Brazil,Foz do Iguaçu,-25.5235,-54.53
Brazil,Santana,-0.0396,-51.18
Brazil,Santa Inês,-3.66,-45.39
Brazil,Itaberaba,-12.5196,-40.3
Brazil,Maringá,-23.4095,-51.93
Brazil,Vilhena,-12.7166,-60.1166
Brazil,Belém,-1.45,-48.48
Brazil,Porto Velho,-8.75,-63.9
Brazil,Nova Viçosa,-17.88,-39.37
Brazil,Montes Claros,-16.72,-43.86
Brazil,Cáceres,-16.05,-57.51
Brazil,Cruzeiro do Sul,-7.63,-72.67
Brazil,Rio Branco,-9.9666,-67.8
Brazil,Leopoldina,-21.53,-42.64
Brazil,Nova Lima,-19.98,-43.85
Brazil,Rio Negro,-26.1,-49.79
Brazil,Canindé,-4.35,-39.31
Brazil,Araçuaí,-16.8596,-42.0699
Brazil,Americana,-22.7499,-47.33
Brazil,Sete Lagoas,-19.4496,-44.25
Brazil,Santo Ângelo,-28.3,-54.28
Brazil,Santana do Livramento,-30.88,-55.53
Brazil,Feira de Santana,-12.25,-38.97
Brazil,Pelotas,-31.75,-52.33
Brazil,Curvelo,-18.7596,-44.43
Brazil,Itu,-23.26,-47.3
Brazil,Itanhaém,-24.18,-46.8
Brazil,São Paulo,-23.5587,-46.625
Brazil,Salgueiro,-8.0596,-39.13
Brazil,Penedo,-10.2696,-36.58
Brazil,Anápolis,-16.3196,-48.96
Brazil,Maracaju,-21.61,-55.18
Brazil,Baturité,-4.3296,-38.88
Brazil,Guajará-Mirim,-10.8,-65.3499
Brazil,Paragominas,-2.9596,-47.49
Brazil,Castro,-24.79,-50.01
Brazil,Macapá,0.033,-51.05
Brazil,Manaus,-3.1,-60
Brazil,Brumado,-14.21,-41.67
Brazil,Muriaé,-21.13,-42.39
Brazil,Gurupi,-11.7196,-49.06
Brazil,Araranguá,-28.94,-49.5
Brazil,Vitória da Conquista,-14.85,-40.84
Brazil,Ji-Paraná,-10.8333,-61.967
Brazil,Brusque,-27.13,-48.93
Brazil,Marília,-22.21,-49.95
Brazil,Presidente Prudente,-22.12,-51.39
Brazil,Assis,-22.6596,-50.42
Brazil,Alvorada,-12.47,-49.082
Brazil,Itajaí,-26.8996,-48.68
Brazil,Volta Redonda,-22.5196,-44.095
Brazil,Fernandópolis,-20.2696,-50.26
Brazil,São Carlos,-22.02,-47.89
Brazil,Cametá,-2.2396,-49.51
Brazil,Bauru,-22.33,-49.08
Brazil,Jardim,-21.4799,-56.15
Brazil,Piripiri,-4.2696,-41.79
Brazil,Guanhães,-18.78,-42.95
Brazil,Rio de Janeiro,-22.925,-43.225
Brazil,Camocim,-2.9,-40.85
Brazil,Criciúma,-28.68,-49.39
Brazil,Catalão,-18.18,-47.95
Brazil,Aracati,-4.56,-37.77
Brazil,Guaratinguetá,-22.82,-45.19
Brazil,Irecê,-11.3,-41.87
Brazil,Timon,-5.115,-42.845
Brazil,Goiânia,-16.72,-49.3
Brazil,Quaraí,-30.38,-56.4599
Brazil,Mossoró,-5.19,-37.34
Brazil,Manicoré,-5.8122,-61.2975
Brazil,Inhumas,-16.36,-49.5
Brazil,Juiz de Fora,-21.77,-43.375
Brazil,Caçador,-26.77,-51.02
Brazil,Balsas,-7.52,-46.05
Brazil,Tefé,-3.36,-64.7
Brazil,Piraçununga,-21.99,-47.43
Brazil,Andradina,-20.9096,-51.3799
Brazil,Janaúba,-15.7996,-43.31
Brazil,Barra do Garças,-15.8796,-52.26
Brazil,Jacareacanga,-6.2666,-57.65
Brazil,Fonte Boa,-2.5138,-66.0916
Brazil,Vacaria,-28.4996,-50.94
Brazil,Brasília,-15.7833,-47.9161
Brazil,Serrinha,-11.6496,-39.01
Brazil,Alta Floresta,-9.9,-55.91
Brazil,Crato,-7.4639,-63.04
Brazil,Crato,-7.2296,-39.42
Brazil,Batatais,-20.89,-47.59
Brazil,Bacabal,-4.23,-44.8
Brazil,Porto Alegre,-30.05,-51.2
Brazil,Bragança,-1.05,-46.77
Brazil,São João del Rei,-21.13,-44.25
Brazil,Arcoverde,-8.42,-37.07
Brazil,Aquidauana,-20.4696,-55.79
Brazil,Picos,-7.08,-41.44
Brazil,Grajaú,-5.81,-46.15
Brazil,Pôrto União,-26.2396,-51.08
Brazil,Goiana,-7.5596,-35
Brazil,Salinópolis,-0.6095,-47.34
Brazil,Timbaúba,-7.4996,-35.32
Brazil,Ariquemes,-9.9396,-63.08
Brazil,Canoinhas,-26.18,-50.4
Brazil,Três Lagoas,-20.79,-51.72
Brazil,Formiga,-20.46,-45.43
Brazil,Recife,-8.0756,-34.9156
Brazil,Crateús,-5.1656,-40.666
Brazil,Itapipoca,-3.4995,-39.58
Brazil,Cascavel,-24.9596,-53.46
Brazil,Caicó,-6.4596,-37.1
Brazil,Tucuruí,-3.68,-49.72
Brazil,São João da Boa Vista,-21.98,-46.79
Brazil,São José de Ribamar,-2.55,-44.07
Brazil,Açu,-5.5796,-36.9101
Brazil,Guaíra,-24.09,-54.27
Brazil,Governador Valadares,-18.87,-41.97
Brazil,Uberaba,-19.78,-47.95
Brazil,Jataí,-17.8796,-51.75
Brazil,São Gabriel,-30.32,-54.32
Brazil,Petrolina,-9.38,-40.51
Brazil,Cabo Frio,-22.89,-42.04
Brazil,Caruaru,-8.28,-35.98
Brazil,Salvador,-12.97,-38.48
Brazil,Caxias do Sul,-29.18,-51.17
Brazil,Várzea Grande,-15.65,-56.14
Brazil,Jaguaquara,-13.53,-39.97
Brazil,Curitiba,-25.42,-49.32
Brazil,Registro,-24.49,-47.84
Brazil,Itaúna,-20.06,-44.57
Brazil,Santa Maria,-29.6833,-53.8
Brazil,Estância,-11.2696,-37.45
Brazil,Campos,-21.75,-41.32
Brazil,Camaquã,-30.8396,-51.81
Brazil,Palmas,-26.48,-52
Brazil,Cachoeira do Sul,-30.03,-52.91
Brazil,Fortaleza,-3.75,-38.58
Brazil,Coari,-4.08,-63.13
Brazil,Canela,-29.36,-50.81
Brazil,Ijuí,-28.3895,-53.9199
Brazil,Itacoatiara,-3.14,-58.44
Brazil,Ilhéus,-14.78,-39.05
Brazil,Santarém,-2.4333,-54.7
Brazil,Caràzinho,-28.29,-52.8
Brazil,Formosa,-15.5395,-47.34
Brazil,São Borja,-28.6596,-56.01
Brazil,Avaré,-23.11,-48.93
Brazil,Senhor do Bonfim,-10.4496,-40.19
Brazil,Campina Grande,-7.23,-35.88
Brazil,Lavras,-21.2496,-45.01
Brazil,Colíder,-10.8173,-55.4506
Brazil,Rio Verde,-17.8196,-50.93
Brazil,Jabuticabal,-21.25,-48.33
Brazil,São José do Rio Prêto,-20.7996,-49.39
Brazil,Itapetinga,-15.25,-40.25
Brazil,Caratinga,-19.79,-42.14
Brazil,Aripuanã,-9.17,-60.64
Brazil,Pirapora,-17.33,-44.93
Brazil,Viana,-3.2096,-45
Brazil,Juazeiro do Norte,-7.21,-39.32
Brazil,Santa Cruz Cabrália,-16.28,-39.03
Brazil,Ponte Nova,-20.4096,-42.9
Brazil,Guaxupé,-21.29,-46.71
Brazil,Goianésia,-15.3096,-49.13
Brazil,Capanema,-1.19,-47.18
Brazil,Caracaraí,1.8162,-61.1277
Brazil,Itamaraju,-17.0396,-39.5299
Brazil,Campo Belo,-20.8896,-45.28
Brazil,Blumenau,-26.92,-49.09
Brazil,Santa Vitória do Palmar,-33.52,-53.37
Brazil,Ponta Grossa,-25.09,-50.16
Brazil,Floriano,-6.7696,-43.03
Brazil,Campinas,-22.9,-47.1
Brazil,Imbituba,-28.2296,-48.66
Brazil,Guanambi,-14.2296,-42.79
Brazil,Telêmaco Borba,-24.33,-50.62
Brazil,Abaetetuba,-1.7245,-48.8849
Brazil,Paracatu,-17.1996,-46.87
Brazil,Jaguarão,-32.56,-53.37
Brazil,Pontes e Lacerda,-15.2196,-59.35
Brazil,Tauá,-5.9995,-40.31
Brazil,Petrópolis,-22.5095,-43.2
Brazil,Irati,-25.47,-50.66
Brazil,Itumbiara,-18.3996,-49.21
Brazil,Barcelos,-0.975,-62.9239
Brazil,Altamira,-3.1996,-52.21
Brazil,Palmas,-10.2377,-48.2878
Brazil,Boa Vista,2.8161,-60.666
Brazil,Taubaté,-23.0195,-45.56
Brazil,Acaraú,-2.8896,-40.12
Brazil,Icó,-6.4,-38.85
Brazil,Manacapuru,-3.2896,-60.62
Brazil,Quixadá,-4.97,-39.02
Brazil,Ipatinga,-19.4796,-42.52
Brazil,Iguatu,-6.36,-39.3
Brazil,Belo Horizonte,-19.915,-43.915
Brazil,Santa Rosa,-27.8695,-54.46
Brazil,Limeira,-22.5495,-47.4
Brazil,Piracicaba,-22.71,-47.64
Brazil,Barra do Corda,-5.5096,-45.26
Brazil,Araguaína,-7.19,-48.21
Brazil,São Mateus,-18.7296,-39.86
Brazil,Araguari,-18.64,-48.2
Brazil,Parintins,-2.61,-56.74
Brazil,Rio Largo,-9.48,-35.84
Brazil,Barreiras,-12.14,-45
Brazil,Almenara,-16.17,-40.7
Brazil,Joinvile,-26.32,-48.8399
Brazil,Jaraguá do Sul,-26.48,-49.1
Brazil,Santo André,-23.6528,-46.5278
Brazil,São José dos Pinhais,-25.57,-49.18
Brazil,Sobral,-3.69,-40.35
Brazil,Ubaitaba,-14.3,-39.33
Brazil,São Gabriel da Cachoeira,-0.1332,-67.0833
Brazil,Linhares,-19.39,-40.05
Brazil,Aracaju,-10.9,-37.12
Brazil,Iporá,-16.45,-51.13
Brazil,Santa Cruz,-6.22,-36.03
Brazil,Óbidos,-1.91,-55.52
Brazil,Niquelândia,-14.4696,-48.47
Brazil,Jaboatão,-8.11,-35.02
Brazil,Conceição do Araguaia,-8.25,-49.29
Brazil,Miracema,-21.41,-42.2
Brazil,Ipu,-4.3196,-40.7201
Brazil,Bagé,-31.32,-54.1
Brazil,Natal,-6.9838,-60.2699
Brazil,Canavieiras,-15.64,-38.96
Brazil,Parnaíba,-2.91,-41.77
Brazil,Rondonópolis,-16.4695,-54.64
Brazil,Novo Horizonte,-21.4596,-49.22
Brazil,Tucano,-10.9696,-38.79
Brazil,Barretos,-20.55,-48.58
Brazil,Morrinhos,-17.73,-49.11
Brazil,Araçatuba,-21.21,-50.45
Brazil,Coroatá,-4.1296,-44.15
Brazil,Tonantins,-2.8727,-67.8019
Brazil,Barra Mansa,-22.56,-44.17
Brazil,Bragança Paulista,-22.95,-46.55
Brazil,Botucatu,-22.8796,-48.45
Brazil,Florianópolis,-27.58,-48.52
Brazil,Capitão Poço,-1.7496,-47.09
Brazil,Canoas,-29.92,-51.18
Brazil,Marabá,-5.35,-49.116
Brazil,Carpina,-7.84,-35.26
Brazil,Maués,-3.3896,-57.72
Brazil,Lajes,-27.8096,-50.31
Brazil,Paranaíba,-19.6796,-51.2
Brazil,Santa Cruz do Sul,-29.71,-52.44
Brazil,Bocaiúva,-17.1096,-43.81
Brazil,Dourados,-22.23,-54.81
Brazil,São Luís Gonzaga,-28.41,-54.96
Brazil,Campo Maior,-4.82,-42.18
Brazil,Chapecó,-27.1,-52.64
Brazil,Barra do Bugres,-15.0696,-57.19
Brazil,Presidente Dutra,-5.25,-44.52
Brazil,Nova Friburgo,-22.26,-42.54
Brazil,Alenquer,-1.9396,-54.79
Brazil,Sena Madureira,-9.07,-68.67
Brazil,Eirunepé,-6.66,-69.8738
Brazil,Abunã,-9.6954,-65.3597
Brazil,Príncipe da Beira,-12.4167,-64.4166
Brazil,Poços de Caldas,-21.78,-46.57
Brazil,Barras,-4.25,-42.3
Brazil,Santo Agostinho,-8.29,-35.03
Brazil,Jequié,-13.85,-40.08
Brazil,Portel,-1.95,-50.82
Brazil,Olinda,-8,-34.85
Brazil,Itupiranga,-5.12,-49.3
Brazil,Catanduva,-21.14,-48.98
Brazil,Paracuru,-3.3995,-39.04
Brazil,Iguaçu,-22.74,-43.47
Brazil,Macaé,-22.38,-41.79
Brazil,Garanhuns,-8.89,-36.5
Brazil,Castanhal,-1.2896,-47.93
Brazil,Paranaguá,-25.5279,-48.5345
Brazil,Natal,-5.78,-35.24
Brazil,Novo Hamburgo,-29.7096,-51.14
Brazil,Conselheiro Lafaiete,-20.67,-43.79
Brazil,Viseu,-1.1965,-46.14
Brazil,Teresina,-5.095,-42.78
Brazil,Ceres,-15.3033,-49.6052
Brazil,Caxias,-4.833,-43.35
Brazil,Pindamonhangaba,-22.92,-45.47
Brazil,Itaberaí,-16.02,-49.81
Brazil,Apodi,-5.65,-37.8
Brazil,Garça,-22.22,-49.66
Brazil,Granja,-3.1195,-40.84
Brazil,Pimenta Bueno,-11.64,-61.21
Brazil,Lapa,-25.76,-49.73
Brazil,São José dos Campos,-23.2,-45.8799
Brazil,São Lourenço do Sul,-31.37,-51.98
Brazil,Vila Bela da Santíssima Trindade,-15,-59.95
Brazil,Colinas,-6.0395,-44.24
Brazil,Apucarana,-23.55,-51.47
Brazil,Pires do Rio,-17.2995,-48.28
Brazil,Guarapuava,-25.38,-51.48
Brazil,São Luís,-2.516,-44.266
Brazil,Rolim de Moura,-11.7302,-61.7806
Brazil,Vila Velha,-20.3676,-40.318
Brazil,Vila Velha,3.2167,-51.2167
Brazil,Iguape,-24.72,-47.5699
Brazil,Campo Grande,-20.45,-54.6166
Brazil,Itambé,-15.2396,-40.63
Brazil,João Pessoa,-7.1011,-34.8761
Brazil,Maceió,-9.62,-35.73
Brazil,Santa Maria da Vitória,-13.39,-44.21
Brazil,Amapá,2.05,-50.8
Brazil,Nova Cruz,-6.4696,-35.44
Brazil,Cuiabá,-15.5696,-56.085
Brazil,Teófilo Otoni,-17.87,-41.5
Brazil,Iturama,-19.73,-50.2
Brazil,Xinguara,-7.1006,-49.948
Brazil,Arapongas,-23.41,-51.43
Brazil,Patos,-7.0196,-37.29
Brazil,Campo Mourão,-24.0496,-52.42
Brazil,Passos,-20.71,-46.61
Brazil,Bom Jesus da Lapa,-13.2495,-43.44
Brazil,Tatuí,-23.35,-47.86
Brazil,Jundiaí,-23.2,-46.88
Brazil,Pinheiro,-2.5196,-45.09
Brazil,Porto Nacional,-10.7,-48.4199
Brazil,Cristalina,-16.77,-47.61
Brazil,Mineiros,-17.5695,-52.56
Brazil,Juazeiro,-9.42,-40.5
Brazil,Laguna,-28.48,-48.78
Brazil,Remanso,-9.5996,-42.11
Brazil,Alagoinhas,-12.14,-38.43
Brazil,Nanuque,-17.84,-40.35
Brazil,Jaú,-22.2896,-48.57
Brazil,Diamantina,-18.24,-43.61
Brazil,Rio Claro,-22.41,-47.56
Brazil,Russas,-4.94,-37.98
Brazil,Ourinhos,-22.97,-49.87
Brazil,Ubá,-21.1196,-42.95
Brazil,Ribeirão Prêto,-21.17,-47.83
Brazil,Itaituba,-4.2586,-55.925
Brazil,Passo Fundo,-28.25,-52.42
Brazil,Rosário do Sul,-30.25,-54.92
Brazil,Niterói,-22.9,-43.1
Brazil,Bento Gonçalves,-29.1695,-51.52
Brazil,Arapiraca,-9.75,-36.67
Brazil,Rosário,-2.94,-44.26
Brazil,Rio Grande,-32.0495,-52.12
Brazil,Cachoeiro de Itapemirim,-20.85,-41.13
Brazil,Joaçaba,-27.17,-51.5
Brazil,São Francisco do Sul,-26.2396,-48.6
Brazil,Oriximiná,-1.7596,-55.87
Brazil,Frutal,-20.03,-48.94
Brazil,Novo Airão,-2.6208,-60.9438
Brazil,Vitória,-20.324,-40.366
Brazil,Januária,-15.48,-44.37
Brazil,Palmeira dos Índios,-9.4166,-36.6166
Brazil,Tocantinópolis,-6.3196,-47.42
Brazil,Itapecuru Mirim,-3.4,-44.36
Brazil,Erechim,-27.63,-52.27
Brazil,Osório,-29.88,-50.27
Brazil,Pedreiras,-4.5696,-44.67
Brazil,Itapetininga,-23.59,-48.04
Brazil,Divinópolis,-20.1495,-44.9
Brazil,Santos,-23.9537,-46.3329
Brazil,Ponta Porã,-22.53,-55.73
Brazil,Tubarão,-28.48,-49.02
Brazil,Pôrto Seguro,-16.4296,-39.08
Brazil,Trindade,-16.65,-49.5
Brazil,Jacarèzinho,-23.1599,-49.98
Brazil,Barbacena,-21.22,-43.77
Brazil,Sinop,-11.85,-55.46
Brazil,Londrina,-23.3,-51.18
Brazil,Xique-Xique,-10.82,-42.73
Brazil,Uruguaiana,-29.7696,-57.09
Brazil,Pouso Alegre,-22.22,-45.94
Brazil,Chapadinha,-3.7395,-43.36
Brazil,Barreiros,-8.8296,-35.2
Brazil,Sorocaba,-23.49,-47.47
Brazil,Uberlândia,-18.9,-48.28
Brazil,Corumbá,-19.016,-57.65
Brunei Darussalam,Bangar,4.7086,115.0717
Brunei Darussalam,Tutong,4.8028,114.6492
Brunei Darussalam,Kuala Belait,4.5856,114.2019
Brunei Darussalam,Bandar Seri Begawan,4.8833,114.9333
Bulgaria,Yambol,42.4833,26.5
Bulgaria,Sliven,42.6794,26.33
Bulgaria,Targovishte,43.2592,26.5892
Bulgaria,Kyustendil,42.2843,22.6911
Bulgaria,Razgrad,43.534,26.536
Bulgaria,Lovech,43.138,24.719
Bulgaria,Dobrich,43.5851,27.84
Bulgaria,Ruse,43.8537,25.9733
Bulgaria,Plovdiv,42.154,24.754
Bulgaria,Varna,43.2156,27.8953
Bulgaria,Silistra,44.1167,27.2667
Bulgaria,Pazardzhik,42.2,24.3333
Bulgaria,Kardzhali,41.65,25.3667
Bulgaria,Pernik,42.61,23.0227
Bulgaria,Vidin,43.99,22.8725
Bulgaria,Vratsa,43.21,23.5625
Bulgaria,Blagoevgrad,42.0167,23.1
Bulgaria,Montana,43.414,23.237
Bulgaria,Stara Zagora,42.4231,25.6227
Bulgaria,Shumen,43.27,26.9294
Bulgaria,Gabrovo,42.8747,25.3342
Bulgaria,Smolyan,41.5853,24.6919
Bulgaria,Haskovo,41.9438,25.5633
Bulgaria,Pleven,43.4238,24.6134
Bulgaria,Sofia,42.6833,23.3167
Bulgaria,Veliko Tarnovo,43.0862,25.6555
Bulgaria,Burgas,42.5146,27.4746
Burkina Faso,Nouna,12.729,-3.86
Burkina Faso,Boulsa,12.657,-0.569
Burkina Faso,Tougan,13.069,-3.07
Burkina Faso,Kombissiri,12.064,-1.334
Burkina Faso,Bogandé,12.969,-0.138
Burkina Faso,Djibo,14.099,-1.627
Burkina Faso,Bobo-Dioulasso,11.18,-4.29
Burkina Faso,Orodara,10.974,-4.908
Burkina Faso,Réo,12.3335,-2.4669
Burkina Faso,Kaya,13.0904,-1.09
Burkina Faso,Yako,12.954,-2.263
Burkina Faso,Gaoua,10.325,-3.174
Burkina Faso,Ouagadougou,12.3703,-1.5247
Burkina Faso,Gaoua,10.2992,-3.2508
Burkina Faso,Dori,14.034,-0.028
Burkina Faso,Koupéla,12.177,-0.356
Burkina Faso,Pô,11.169,-1.135
Burkina Faso,Sebba,13.4364,0.5304
Burkina Faso,Koudougou,12.2505,-2.37
